ダウンロードした時刻：2025/09/30 21:23:06

,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京
1995/9/8,24.5,8,1,0.0,0,8,1,61,8,1,5.2,8,1,8.8,8,1,2.6,8,1
1995/9/9,24.3,8,1,0.0,0,8,1,61,8,1,20.3,8,1,4.5,8,1,2.8,8,1
1995/9/10,25.7,8,1,0.0,0,8,1,71,8,1,9.2,8,1,8.0,8,1,2.0,8,1
1995/9/11,28.9,8,1,0.0,0,8,1,64,8,1,14.4,8,1,5.8,8,1,4.5,8,1
1995/9/12,24.7,8,1,0.0,0,8,1,49,8,1,19.7,8,1,5.5,8,1,3.3,8,1
1995/9/13,24.4,8,1,0,1,8,1,58,8,1,19.8,8,1,2.3,8,1,2.6,8,1
1995/9/14,24.3,8,1,0.0,0,8,1,72,8,1,7.7,8,1,9.8,8,1,2.7,8,1
1995/9/15,21.3,8,1,13.5,0,8,1,86,8,1,2.8,8,1,10.0,8,1,3.1,8,1
1995/9/16,19.0,8,1,54.5,0,8,1,90,8,1,2.0,8,1,10.0,8,1,4.8,8,1
1995/9/17,17.2,8,1,93.5,0,8,1,86,8,1,3.2,8,1,10.0,8,1,6.8,8,1
1995/9/18,20.4,8,1,0,1,8,1,50,8,1,17.2,8,1,6.0,8,1,3.4,8,1
1995/9/19,20.0,8,1,0,1,8,1,62,8,1,17.0,8,1,7.5,8,1,4.8,8,1
1995/9/20,19.8,8,1,0,1,8,1,61,8,1,18.3,8,1,6.5,8,1,5.6,8,1
1995/9/21,20.0,8,1,0,1,8,1,57,8,1,20.5,8,1,2.8,8,1,3.6,8,1
1995/9/22,20.2,8,1,0,1,8,1,61,8,1,11.6,8,1,10.0,8,1,2.1,5,1
1995/9/23,21.6,8,1,0.0,0,8,1,63,8,1,14.5,8,1,10.0,8,1,2.0,8,1
1995/9/24,22.7,8,1,3.0,0,8,1,86,8,1,6.3,8,1,10.0,8,1,3.1,8,1
1995/9/25,25.8,8,1,0,1,8,1,72,8,1,15.8,8,1,5.5,8,1,2.4,8,1
1995/9/26,22.5,8,1,0.0,0,8,1,83,8,1,2.8,8,1,10.0,8,1,2.7,8,1
1995/9/27,23.8,8,1,0.0,0,8,1,80,8,1,8.5,8,1,9.3,8,1,3.0,8,1
1995/9/28,24.0,8,1,0,1,8,1,51,8,1,15.5,8,1,8.8,8,1,2.8,8,1
1995/9/29,22.8,8,1,0.0,0,8,1,63,8,1,12.2,8,1,9.0,8,1,2.6,8,1
1995/9/30,23.0,8,1,0,1,8,1,69,8,1,5.9,8,1,10.0,8,1,2.3,8,1
1995/10/1,23.1,8,1,0.0,0,8,1,67,8,1,10.4,8,1,10.0,8,1,2.4,8,1
1995/10/2,21.9,8,1,49.0,0,8,1,85,8,1,8.1,8,1,6.3,8,1,3.1,8,1
1995/10/3,24.3,8,1,0,1,8,1,66,8,1,16.3,8,1,2.5,8,1,3.0,8,1
1995/10/4,24.1,8,1,0.0,0,8,1,69,8,1,7.5,8,1,9.5,8,1,1.9,8,1
1995/10/5,23.0,8,1,1.0,0,8,1,75,8,1,4.9,8,1,10.0,8,1,1.9,8,1
1995/10/6,19.9,8,1,0.0,0,8,1,39,8,1,8.9,8,1,9.5,8,1,5.0,8,1
1995/10/7,17.7,8,1,0.0,0,8,1,55,8,1,4.7,8,1,9.8,8,1,3.1,8,1
1995/10/8,14.8,8,1,19.0,0,8,1,91,8,1,1.3,8,1,10.0,8,1,4.0,8,1
1995/10/9,17.8,8,1,1.0,0,8,1,77,8,1,8.1,8,1,10.0,8,1,2.9,8,1
1995/10/10,17.8,8,1,0,1,8,1,66,8,1,10.0,8,1,8.0,8,1,3.9,8,1
1995/10/11,17.9,8,1,0.0,0,8,1,65,8,1,12.0,8,1,9.5,8,1,4.3,8,1
1995/10/12,18.6,8,1,0.0,0,8,1,75,8,1,4.4,8,1,10.0,8,1,4.2,8,1
1995/10/13,20.5,8,1,0.0,0,8,1,69,8,1,12.0,8,1,5.8,8,1,3.4,8,1
1995/10/14,20.2,8,1,0,1,8,1,63,8,1,15.2,8,1,1.0,8,1,2.3,8,1
1995/10/15,20.2,8,1,0,1,8,1,66,8,1,15.9,8,1,3.3,8,1,2.0,8,1
1995/10/16,21.1,8,1,0.0,0,8,1,72,8,1,7.8,8,1,8.0,8,1,2.4,8,1
1995/10/17,23.0,8,1,0,1,8,1,57,8,1,16.3,8,1,2.5,8,1,3.2,5,1
1995/10/18,21.4,8,1,0,1,8,1,65,8,1,12.5,8,1,7.0,8,1,2.5,8,1
1995/10/19,21.0,8,1,0,1,8,1,73,8,1,8.9,8,1,10.0,8,1,2.5,8,1
1995/10/20,19.8,8,1,0,1,8,1,44,8,1,15.3,8,1,4.5,8,1,5.9,8,1
1995/10/21,18.3,8,1,0,1,8,1,50,8,1,16.2,8,1,0.5,8,1,3.2,8,1
1995/10/22,16.9,8,1,0.0,0,8,1,65,8,1,6.5,8,1,7.3,8,1,4.6,8,1
1995/10/23,17.9,8,1,0,1,8,1,57,8,1,14.2,8,1,2.3,8,1,2.9,8,1
1995/10/24,17.7,8,1,0.0,0,8,1,70,5,1,4.8,8,1,10.0,8,1,1.7,8,1
1995/10/25,18.9,8,1,9.0,0,8,1,52,8,1,14.8,8,1,3.8,8,1,4.3,8,1
1995/10/26,19.2,8,1,0,1,8,1,43,8,1,12.6,8,1,3.5,8,1,3.1,8,1
1995/10/27,18.2,8,1,0,1,8,1,41,8,1,15.2,8,1,3.5,8,1,4.1,8,1
1995/10/28,15.4,8,1,0,1,8,1,49,8,1,13.0,8,1,5.0,8,1,3.3,8,1
1995/10/29,15.6,8,1,0,1,8,1,61,8,1,7.0,8,1,9.5,8,1,3.2,8,1
1995/10/30,18.6,8,1,0,1,8,1,69,8,1,11.9,8,1,5.0,8,1,2.5,8,1
1995/10/31,20.5,8,1,0,1,8,1,63,8,1,7.9,8,1,10.0,8,1,3.6,8,1
1995/11/1,19.0,8,1,0,1,8,1,40,8,1,12.9,8,1,4.3,8,1,5.3,8,1
1995/11/2,14.2,8,1,0,1,8,1,37,8,1,13.7,8,1,0.5,8,1,2.4,8,1
1995/11/3,14.3,8,1,0,1,8,1,47,8,1,13.9,8,1,0.0,8,1,2.0,8,1
1995/11/4,15.6,8,1,0,1,8,1,48,8,1,13.4,8,1,0.8,8,1,2.7,8,1
1995/11/5,14.9,8,1,0,1,8,1,42,8,1,14.0,8,1,0.0,8,1,3.2,8,1
1995/11/6,15.1,8,1,0,1,8,1,53,8,1,11.6,8,1,3.8,8,1,2.6,8,1
1995/11/7,16.3,8,1,1.0,0,8,1,59,8,1,11.1,8,1,5.0,8,1,3.4,8,1
1995/11/8,15.6,8,1,23.0,0,8,1,45,8,1,12.0,8,1,3.8,8,1,4.1,8,1
1995/11/9,12.1,8,1,0,1,8,1,37,8,1,13.8,8,1,1.0,8,1,4.3,8,1
1995/11/10,13.3,8,1,0,1,8,1,47,8,1,12.4,8,1,2.5,8,1,3.3,8,1
1995/11/11,13.5,8,1,0,1,8,1,43,8,1,12.4,8,1,3.0,8,1,3.9,8,1
1995/11/12,12.6,8,1,0,1,8,1,47,8,1,8.1,8,1,6.0,8,1,2.4,8,1
1995/11/13,13.5,8,1,0,1,8,1,56,8,1,10.8,8,1,5.0,8,1,2.4,8,1
1995/11/14,15.4,8,1,5.5,0,8,1,66,8,1,5.7,8,1,9.0,8,1,3.2,8,1
1995/11/15,11.2,8,1,1.5,0,8,1,42,8,1,12.0,8,1,7.0,8,1,6.5,8,1
1995/11/16,9.2,8,1,0,1,8,1,52,8,1,2.8,8,1,7.3,8,1,2.6,8,1
1995/11/17,12.9,8,1,0,1,8,1,55,8,1,11.7,8,1,1.0,8,1,2.3,8,1
1995/11/18,14.1,8,1,0,1,8,1,31,8,1,13.3,8,1,0.0,8,1,4.6,8,1
1995/11/19,12.8,8,1,0,1,8,1,44,8,1,11.9,8,1,2.5,8,1,1.9,8,1
1995/11/20,11.8,8,1,10.5,0,8,1,70,8,1,1.3,8,1,8.3,8,1,3.3,8,1
1995/11/21,11.0,8,1,0.0,0,8,1,51,8,1,6.3,8,1,6.8,8,1,3.7,8,1
1995/11/22,9.6,8,1,0.0,0,8,1,57,8,1,3.1,8,1,10.0,8,1,2.9,8,1
1995/11/23,12.0,8,1,0.0,0,8,1,67,8,1,8.3,8,1,10.0,8,1,2.3,8,1
1995/11/24,11.4,8,1,0.5,0,8,1,58,8,1,4.2,8,1,6.8,8,1,2.3,8,1
1995/11/25,10.2,8,1,0,1,8,1,43,8,1,11.0,8,1,0.5,8,1,2.9,8,1
1995/11/26,9.4,8,1,0.0,0,8,1,57,8,1,8.2,8,1,7.8,8,1,2.5,8,1
1995/11/27,9.2,8,1,0,1,8,1,47,8,1,11.6,8,1,0.3,8,1,5.5,8,1
1995/11/28,10.0,8,1,0,1,8,1,35,8,1,12.3,8,1,0.5,8,1,5.7,8,1
1995/11/29,10.6,8,1,0,1,8,1,39,8,1,11.9,8,1,1.0,8,1,5.2,8,1
1995/11/30,10.5,8,1,0.0,0,8,1,38,8,1,11.3,8,1,2.5,8,1,4.3,8,1
1995/12/1,9.3,8,1,0.0,0,8,1,37,8,1,9.5,8,1,2.8,8,1,3.2,8,1
1995/12/2,9.9,8,1,0,1,8,1,40,8,1,11.2,8,1,0.0,8,1,2.3,8,1
1995/12/3,10.7,8,1,0,1,8,1,38,8,1,11.6,8,1,4.8,8,1,4.1,8,1
1995/12/4,10.9,8,1,0.0,0,8,1,44,8,1,8.8,8,1,5.0,8,1,2.8,8,1
1995/12/5,9.5,8,1,0,1,8,1,46,8,1,7.5,8,1,4.0,8,1,2.4,8,1
1995/12/6,9.0,8,1,0,1,8,1,37,8,1,10.7,8,1,0.0,8,1,2.5,8,1
1995/12/7,8.9,8,1,0,1,8,1,37,8,1,11.3,8,1,0.3,8,1,4.4,8,1
1995/12/8,7.6,8,1,0.0,0,8,1,36,8,1,8.4,8,1,2.8,8,1,3.7,8,1
1995/12/9,6.6,8,1,0,1,8,1,41,8,1,11.2,8,1,2.0,8,1,5.4,8,1
1995/12/10,6.5,8,1,0,1,8,1,51,8,1,10.2,8,1,2.0,8,1,1.5,8,1
1995/12/11,8.8,8,1,0,1,8,1,49,8,1,9.5,8,1,1.8,8,1,1.9,8,1
1995/12/12,9.8,8,1,0,1,8,1,45,8,1,8.8,8,1,5.3,8,1,3.8,8,1
1995/12/13,9.6,8,1,0,1,8,1,34,8,1,10.5,8,1,4.5,8,1,4.0,8,1
1995/12/14,9.7,8,1,0,1,8,1,46,8,1,8.9,8,1,2.8,8,1,2.3,5,1
1995/12/15,9.9,8,1,0,1,8,1,46,8,1,8.2,8,1,0.0,8,1,3.6,8,1
1995/12/16,7.1,8,1,0,1,8,1,34,8,1,9.8,8,1,3.8,8,1,4.6,8,1
1995/12/17,6.6,8,1,0,1,8,1,41,8,1,10.8,8,1,0.0,8,1,3.8,8,1
1995/12/18,7.7,8,1,0,1,8,1,35,8,1,11.1,8,1,4.0,8,1,4.2,8,1
1995/12/19,6.8,8,1,0.0,0,8,1,46,8,1,3.8,8,1,6.8,8,1,3.3,8,1
1995/12/20,7.1,8,1,0,1,8,1,51,8,1,6.6,8,1,3.3,8,1,2.2,8,1
1995/12/21,7.3,8,1,0,1,8,1,47,8,1,9.0,8,1,1.0,8,1,3.7,8,1
1995/12/22,8.8,8,1,0.0,0,8,1,41,8,1,10.2,8,1,2.3,8,1,3.2,8,1
1995/12/23,9.0,8,1,0,1,8,1,44,8,1,10.1,8,1,4.8,8,1,1.9,8,1
1995/12/24,9.2,8,1,0,1,8,1,45,8,1,8.8,8,1,2.0,8,1,3.8,8,1
1995/12/25,3.8,8,1,0,1,8,1,32,8,1,11.6,8,1,3.0,8,1,5.5,8,1
1995/12/26,2.3,8,1,0,1,8,1,32,8,1,10.7,8,1,1.0,8,1,5.2,8,1
1995/12/27,3.5,8,1,0,1,8,1,39,8,1,11.1,8,1,0.3,8,1,4.6,8,1
1995/12/28,4.6,8,1,0,1,8,1,44,8,1,8.9,8,1,5.3,8,1,2.6,8,1
1995/12/29,4.6,8,1,0.0,0,8,1,48,8,1,3.8,8,1,3.0,8,1,1.9,8,1
1995/12/30,6.7,8,1,0,1,8,1,44,8,1,10.4,8,1,0.5,8,1,3.3,8,1
1995/12/31,6.5,8,1,0,1,8,1,45,5,1,10.7,8,1,0.8,8,1,2.6,8,1
