ダウンロードした時刻：2025/08/14 04:20:15

,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京
2017/9/8,23.8,8,1,0.0,0,8,1,86,8,1,16.04,8,1,6.3,8,1,2.4,8,1
2017/9/9,24.5,8,1,0.0,0,8,1,74,8,1,21.29,8,1,6.5,8,1,2.4,8,1
2017/9/10,25.3,8,1,0.0,0,8,1,79,8,1,18.27,8,1,6.0,8,1,2.8,8,1
2017/9/11,25.8,8,1,3.0,0,8,1,78,8,1,16.98,8,1,10.0,8,1,4.1,8,1
2017/9/12,24.8,8,1,4.5,0,8,1,93,8,1,4.26,8,1,10.0,8,1,3.4,8,1
2017/9/13,26.2,8,1,0.0,0,8,1,70,8,1,19.51,8,1,8.0,8,1,2.9,8,1
2017/9/14,25.7,8,1,0.0,0,8,1,70,8,1,16.69,8,1,9.5,8,1,2.7,8,1
2017/9/15,23.9,8,1,0.0,0,8,1,57,8,1,17.79,8,1,10.0,8,1,3.0,8,1
2017/9/16,20.5,8,1,8.0,0,8,1,78,8,1,4.46,8,1,10.0,8,1,2.6,8,1
2017/9/17,19.0,8,1,52.0,0,8,1,100,8,1,2.56,8,1,10.0,8,1,2.5,8,1
2017/9/18,27.0,8,1,16.0,0,8,1,71,8,1,20.01,8,1,8.0,8,1,4.6,8,1
2017/9/19,24.6,8,1,0,1,8,1,67,8,1,16.46,8,1,9.3,8,1,2.3,8,1
2017/9/20,23.3,8,1,0.0,0,8,1,74,8,1,4.84,8,1,10.0,8,1,2.4,8,1
2017/9/21,24.2,8,1,0,1,8,1,54,8,1,20.87,8,1,7.5,8,1,3.4,8,1
2017/9/22,21.9,8,1,20.5,0,8,1,84,8,1,7.72,8,1,8.3,8,1,2.3,8,1
2017/9/23,20.1,8,1,12.5,0,8,1,85,8,1,7.04,8,1,9.5,8,1,2.6,8,1
2017/9/24,21.9,8,1,0,1,8,1,77,8,1,13.41,8,1,9.0,8,1,2.1,8,1
2017/9/25,23.7,8,1,0.0,0,8,1,75,8,1,14.94,8,1,7.3,8,1,2.3,8,1
2017/9/26,23.8,8,1,0,1,8,1,77,8,1,16.49,8,1,4.8,8,1,2.5,8,1
2017/9/27,23.7,8,1,2.5,0,8,1,77,8,1,7.40,8,1,7.8,8,1,4.0,8,1
2017/9/28,19.2,8,1,45.5,0,8,1,92,8,1,4.95,8,1,10.0,8,1,2.9,8,1
2017/9/29,19.9,8,1,0.0,0,8,1,75,8,1,15.99,8,1,5.8,8,1,2.4,8,1
2017/9/30,20.1,8,1,0,1,8,1,80,8,1,11.45,8,1,7.0,8,1,1.9,8,1
2017/10/1,20.9,8,1,0,1,8,1,68,8,1,17.11,8,1,5.0,8,1,2.8,8,1
2017/10/2,22.3,8,1,3.5,0,8,1,76,8,1,6.99,8,1,9.5,8,1,2.8,8,1
2017/10/3,22.1,8,1,0.5,0,8,1,85,8,1,11.14,8,1,9.5,8,1,2.4,8,1
2017/10/4,18.3,8,1,0.0,0,8,1,64,8,1,7.80,8,1,9.5,8,1,2.9,8,1
2017/10/5,16.9,8,1,0,1,8,1,54,8,1,14.48,8,1,10.0,8,1,2.6,8,1
2017/10/6,15.7,8,1,28.0,0,8,1,78,8,1,5.72,8,1,10.0,8,1,2.6,8,1
2017/10/7,18.0,8,1,33.5,0,8,1,96,8,1,5.96,8,1,9.3,8,1,2.4,8,1
2017/10/8,20.9,8,1,0,1,8,1,85,8,1,13.69,8,1,9.5,8,1,1.9,8,1
2017/10/9,21.0,8,1,0.0,0,8,1,80,8,1,17.32,8,1,6.3,8,1,2.1,8,1
2017/10/10,22.8,8,1,0,1,8,1,81,8,1,16.97,8,1,1.3,8,1,1.9,8,1
2017/10/11,21.2,8,1,0.0,0,8,1,90,8,1,4.48,8,1,7.5,8,1,2.0,8,1
2017/10/12,23.1,8,1,0.5,0,8,1,80,8,1,14.03,8,1,9.5,8,1,2.2,8,1
2017/10/13,15.9,8,1,4.5,0,8,1,92,8,1,1.23,8,1,10.0,8,1,2.9,8,1
2017/10/14,14.6,8,1,19.0,0,8,1,98,8,1,1.77,8,1,10.0,8,1,2.1,8,1
2017/10/15,15.0,8,1,13.5,0,8,1,97,8,1,2.90,8,1,10.0,8,1,2.0,8,1
2017/10/16,12.7,8,1,32.0,0,8,1,100,8,1,1.87,8,1,10.0,8,1,2.6,8,1
2017/10/17,13.3,8,1,7.5,0,8,1,96,8,1,4.23,8,1,9.5,8,1,1.9,8,1
2017/10/18,14.5,8,1,0.0,0,8,1,74,8,1,14.90,8,1,6.0,8,1,2.9,8,1
2017/10/19,11.0,8,1,42.0,0,8,1,98,8,1,1.98,8,1,10.0,8,1,2.8,8,1
2017/10/20,14.3,8,1,15.5,0,8,1,98,8,1,4.38,8,1,10.0,8,1,3.2,8,1
2017/10/21,16.4,8,1,21.5,0,8,1,100,8,1,1.59,8,1,10.0,8,1,2.3,8,1
2017/10/22,17.4,8,1,147.5,0,8,1,100,8,1,0.97,8,1,10.0,8,1,3.2,8,1
2017/10/23,19.0,8,1,40.0,0,8,1,64,8,1,11.88,8,1,8.0,8,1,6.8,8,1
2017/10/24,15.1,8,1,0.0,0,8,1,62,8,1,8.05,8,1,10.0,8,1,2.6,8,1
2017/10/25,12.8,8,1,9.5,0,8,1,88,8,1,3.08,8,1,9.5,8,1,2.7,8,1
2017/10/26,14.4,8,1,0,1,8,1,74,8,1,16.08,8,1,1.0,8,1,2.0,8,1
2017/10/27,15.1,8,1,0,1,8,1,73,8,1,15.48,8,1,2.5,8,1,2.1,8,1
2017/10/28,14.4,8,1,7.5,0,8,1,86,8,1,3.11,8,1,10.0,8,1,2.4,8,1
2017/10/29,14.5,8,1,105.5,0,8,1,100,8,1,0.94,8,1,10.0,8,1,2.9,8,1
2017/10/30,15.3,8,1,0,1,8,1,53,8,1,15.89,8,1,0.3,8,1,5.1,8,1
2017/10/31,12.7,8,1,0,1,8,1,58,8,1,7.51,8,1,7.0,8,1,2.6,8,1
2017/11/1,13.1,8,1,0,1,8,1,69,8,1,12.34,8,1,6.3,8,1,2.0,8,1
2017/11/2,15.3,8,1,0.0,0,8,1,71,8,1,13.57,8,1,7.5,8,1,2.2,8,1
2017/11/3,16.2,8,1,5.5,0,8,1,80,8,1,14.46,8,1,7.3,8,1,2.3,8,1
2017/11/4,16.1,8,1,0.5,0,8,1,74,8,1,10.75,8,1,8.5,8,1,2.5,8,1
2017/11/5,13.3,8,1,0,1,8,1,56,8,1,14.41,8,1,0.3,8,1,3.0,8,1
2017/11/6,13.6,8,1,0,1,8,1,67,8,1,13.59,8,1,0.8,8,1,2.1,8,1
2017/11/7,15.5,8,1,0,1,8,1,73,8,1,13.64,8,1,3.3,8,1,2.0,8,1
2017/11/8,14.6,8,1,0.0,0,8,1,80,8,1,1.81,8,1,8.5,8,1,1.9,8,1
2017/11/9,14.4,8,1,0,1,8,1,53,8,1,14.20,8,1,0.8,8,1,4.1,8,1
2017/11/10,12.9,8,1,0,1,8,1,63,8,1,9.89,8,1,6.3,8,1,2.1,8,1
2017/11/11,16.4,8,1,0,1,8,1,53,8,1,8.43,8,1,7.3,8,1,4.4,8,1
2017/11/12,12.0,8,1,0,1,8,1,49,8,1,13.06,8,1,2.8,8,1,3.2,8,1
2017/11/13,11.8,8,1,7.0,0,8,1,69,8,1,10.13,8,1,9.3,8,1,1.9,8,1
2017/11/14,11.9,8,1,4.0,0,8,1,91,8,1,3.41,8,1,10.0,8,1,1.9,8,1
2017/11/15,12.8,8,1,0,1,8,1,86,8,1,8.66,8,1,9.0,8,1,2.1,8,1
2017/11/16,11.6,8,1,0,1,8,1,58,8,1,13.03,8,1,4.0,8,1,2.8,8,1
2017/11/17,9.9,8,1,0,1,8,1,63,8,1,11.77,8,1,7.8,8,1,2.0,8,1
2017/11/18,10.7,8,1,0.5,0,8,1,74,8,1,1.78,8,1,9.8,8,1,3.0,8,1
2017/11/19,8.6,8,1,0,1,8,1,50,8,1,8.74,8,1,2.5,8,1,3.4,8,1
2017/11/20,6.4,8,1,0,1,8,1,59,8,1,6.17,8,1,7.5,8,1,1.8,8,1
2017/11/21,7.9,8,1,0,1,8,1,49,8,1,12.73,5,1,0.0,8,1,3.4,5,1
2017/11/22,7.1,8,1,2.0,0,8,1,69,8,1,7.92,8,1,9.3,8,1,2.0,8,1
2017/11/23,9.4,8,1,27.0,0,8,1,82,8,1,4.76,8,1,8.0,8,1,2.5,8,1
2017/11/24,9.4,8,1,0.0,0,8,1,55,8,1,10.13,8,1,7.3,8,1,1.7,8,1
2017/11/25,9.1,8,1,0,1,8,1,59,8,1,12.29,8,1,3.5,8,1,1.7,8,1
2017/11/26,11.6,8,1,0,1,8,1,59,8,1,10.59,8,1,5.8,8,1,2.9,8,1
2017/11/27,11.4,8,1,0,1,8,1,66,8,1,7.51,8,1,7.5,8,1,2.5,8,1
2017/11/28,11.6,8,1,0.0,0,8,1,76,8,1,4.94,8,1,10.0,8,1,2.0,8,1
2017/11/29,12.7,8,1,0,1,8,1,75,8,1,11.59,8,1,2.3,8,1,1.6,8,1
2017/11/30,11.0,8,1,0.5,0,8,1,80,8,1,1.51,8,1,10.0,8,1,2.1,8,1
2017/12/1,8.5,8,1,0.0,0,8,1,85,5,1,3.09,8,1,10.0,8,1,2.2,8,1
2017/12/2,7.6,8,1,0,1,8,1,67,8,1,10.52,8,1,3.0,8,1,2.0,8,1
2017/12/3,8.2,8,1,0,1,8,1,64,8,1,11.34,8,1,5.3,8,1,2.0,8,1
2017/12/4,8.8,8,1,0.0,0,8,1,68,8,1,6.23,8,1,7.0,8,1,2.1,8,1
2017/12/5,9.2,8,1,0,1,8,1,60,8,1,11.15,8,1,1.0,8,1,2.6,8,1
2017/12/6,6.9,8,1,0,1,8,1,56,8,1,11.76,8,1,0.5,8,1,2.2,8,1
2017/12/7,6.4,8,1,0,1,8,1,65,8,1,10.90,8,1,4.8,8,1,2.0,8,1
2017/12/8,5.7,8,1,4.5,0,8,1,80,8,1,2.73,8,1,9.3,8,1,2.1,8,1
2017/12/9,5.9,8,1,0,1,8,1,55,8,1,11.65,8,1,0.0,8,1,2.4,8,1
2017/12/10,6.9,8,1,0,1,8,1,60,8,1,11.11,8,1,3.5,8,1,1.9,8,1
2017/12/11,9.9,8,1,0.0,0,8,1,55,8,1,10.93,8,1,2.0,8,1,2.7,8,1
2017/12/12,6.8,8,1,0,1,8,1,34,8,1,11.59,8,1,3.3,8,1,2.9,8,1
2017/12/13,5.9,8,1,0,1,8,1,39,8,1,10.99,8,1,4.8,8,1,2.8,8,1
2017/12/14,5.7,8,1,0,1,8,1,41,8,1,11.67,8,1,1.5,8,1,3.5,8,1
2017/12/15,5.4,8,1,0.0,0,8,1,55,8,1,3.89,8,1,10.0,8,1,1.8,8,1
2017/12/16,7.7,8,1,0,1,8,1,60,8,1,8.66,8,1,9.5,8,1,1.6,8,1
2017/12/17,6.1,8,1,0,1,8,1,42,8,1,11.74,8,1,3.5,8,1,3.8,8,1
2017/12/18,4.4,8,1,0,1,8,1,56,8,1,10.80,8,1,2.3,8,1,2.0,8,1
2017/12/19,6.5,8,1,0,1,8,1,52,8,1,11.10,8,1,0.0,8,1,2.3,8,1
2017/12/20,5.7,8,1,0,1,8,1,52,8,1,8.82,8,1,4.0,8,1,1.9,8,1
2017/12/21,5.3,8,1,0,1,8,1,63,8,1,9.53,8,1,2.0,8,1,2.0,8,1
2017/12/22,5.4,8,1,0,1,8,1,68,8,1,8.94,8,1,2.5,8,1,1.9,8,1
2017/12/23,7.1,8,1,0,1,8,1,61,8,1,10.58,8,1,3.0,8,1,1.8,8,1
2017/12/24,7.4,8,1,0.0,0,8,1,68,8,1,5.22,8,1,7.0,8,1,1.6,8,1
2017/12/25,9.4,8,1,10.5,0,8,1,61,8,1,11.10,8,1,4.8,8,1,4.2,8,1
2017/12/26,7.5,8,1,0,1,8,1,46,8,1,11.15,8,1,3.3,8,1,3.1,8,1
2017/12/27,4.5,8,1,0,1,8,1,44,8,1,11.62,8,1,0.5,8,1,3.1,8,1
2017/12/28,4.8,8,1,0,1,8,1,39,8,1,11.77,8,1,0.5,8,1,3.3,8,1
2017/12/29,6.1,8,1,0,1,8,1,39,8,1,11.14,8,1,2.0,8,1,3.4,8,1
2017/12/30,6.2,8,1,0,1,8,1,44,8,1,11.57,8,1,2.8,8,1,2.8,8,1
2017/12/31,3.8,8,1,0.0,0,8,1,68,8,1,3.36,8,1,8.5,8,1,2.1,8,1
