ダウンロードした時刻：2025/08/14 04:19:38

,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京
2015/9/8,20.0,8,1,65.5,0,8,1,100,8,1,1.80,8,1,10.0,8,1,2.2,8,1
2015/9/9,22.4,8,1,156.5,0,8,1,99,8,1,2.72,8,1,10.0,8,1,2.7,8,1
2015/9/10,21.8,8,1,50.0,0,8,1,99,8,1,2.92,8,1,10.0,8,1,2.1,8,1
2015/9/11,23.9,8,1,0.0,0,8,1,79,8,1,21.29,8,1,3.8,8,1,2.8,8,1
2015/9/12,24.7,8,1,0,1,8,1,75,8,1,19.20,8,1,2.8,8,1,2.8,8,1
2015/9/13,24.4,8,1,0.0,0,8,1,76,8,1,8.13,8,1,6.3,8,1,3.7,8,1
2015/9/14,22.9,8,1,0.0,0,8,1,69,8,1,13.30,8,1,8.5,8,1,3.1,8,1
2015/9/15,22.3,8,1,0,1,8,1,66,8,1,17.45,8,1,9.5,8,1,2.5,8,1
2015/9/16,21.1,8,1,4.0,0,8,1,74,8,1,8.47,8,1,10.0,8,1,2.3,8,1
2015/9/17,17.9,8,1,74.5,0,8,1,98,8,1,2.63,8,1,10.0,8,1,2.6,8,1
2015/9/18,20.6,8,1,5.5,0,8,1,96,8,1,6.50,8,1,10.0,8,1,1.7,8,1
2015/9/19,24.1,8,1,0.0,0,8,1,73,8,1,18.86,8,1,8.5,8,1,2.3,8,1
2015/9/20,23.3,8,1,0.0,0,8,1,59,8,1,18.66,8,1,6.5,8,1,2.5,8,1
2015/9/21,22.7,8,1,0,1,8,1,68,8,1,17.07,8,1,7.3,8,1,2.1,8,1
2015/9/22,23.0,8,1,0,1,8,1,62,8,1,20.70,8,1,7.3,8,1,2.3,8,1
2015/9/23,22.4,8,1,0,1,8,1,60,8,1,19.14,8,1,6.8,8,1,2.4,8,1
2015/9/24,20.4,8,1,1.0,0,8,1,83,8,1,6.01,8,1,8.0,8,1,2.0,8,1
2015/9/25,17.7,8,1,43.0,0,8,1,98,8,1,2.14,8,1,10.0,8,1,2.5,8,1
2015/9/26,20.5,8,1,5.0,0,8,1,91,8,1,8.87,8,1,10.0,8,1,1.8,8,1
2015/9/27,21.4,8,1,0.0,0,8,1,91,8,1,5.64,8,1,9.8,8,1,1.6,8,1
2015/9/28,23.3,8,1,0,1,8,1,73,8,1,18.87,8,1,6.0,8,1,2.5,8,1
2015/9/29,22.7,8,1,0.0,0,8,1,43,8,1,13.17,8,1,9.3,8,1,2.8,8,1
2015/9/30,20.9,8,1,0,1,8,1,43,8,1,18.51,8,1,4.5,8,1,4.1,8,1
2015/10/1,19.4,8,1,7.5,0,8,1,79,8,1,5.30,8,1,10.0,8,1,3.9,8,1
2015/10/2,23.2,8,1,22.0,0,8,1,71,8,1,12.05,8,1,7.5,8,1,4.2,8,1
2015/10/3,21.7,8,1,0,1,8,1,68,8,1,18.28,8,1,5.8,8,1,1.9,8,1
2015/10/4,21.3,8,1,0.0,0,8,1,65,8,1,16.82,8,1,7.5,8,1,2.9,8,1
2015/10/5,17.9,8,1,0.0,0,8,1,50,8,1,8.69,8,1,10.0,8,1,2.9,8,1
2015/10/6,17.7,8,1,0,1,8,1,61,8,1,15.15,8,1,5.8,8,1,2.9,8,1
2015/10/7,17.5,8,1,0,1,8,1,49,8,1,19.70,8,1,1.5,8,1,3.7,8,1
2015/10/8,19.4,8,1,0,1,8,1,37,8,1,19.62,8,1,0.0,8,1,5.1,8,1
2015/10/9,20.2,8,1,0,1,8,1,49,8,1,17.20,8,1,2.8,8,1,3.7,8,1
2015/10/10,18.3,8,1,0.0,0,8,1,75,8,1,5.55,8,1,8.0,8,1,2.5,8,1
2015/10/11,18.9,8,1,15.0,0,8,1,87,8,1,3.52,8,1,10.0,8,1,2.3,8,1
2015/10/12,18.7,8,1,0,1,8,1,72,8,1,13.96,8,1,4.0,8,1,2.0,8,1
2015/10/13,18.8,8,1,0,1,8,1,58,8,1,17.70,8,1,3.0,8,1,2.2,8,1
2015/10/14,18.4,8,1,0,1,8,1,51,8,1,15.48,8,1,7.3,8,1,2.3,8,1
2015/10/15,18.8,8,1,0.5,0,8,1,62,8,1,15.74,8,1,6.0,8,1,2.4,8,1
2015/10/16,15.6,8,1,7.0,0,8,1,95,8,1,1.77,8,1,10.0,8,1,2.6,8,1
2015/10/17,17.5,8,1,5.0,0,8,1,93,8,1,3.79,8,1,10.0,8,1,2.2,8,1
2015/10/18,18.8,8,1,0,1,8,1,78,8,1,12.30,8,1,5.8,8,1,1.8,8,1
2015/10/19,19.0,8,1,0,1,8,1,70,8,1,16.48,8,1,0.0,8,1,2.2,8,1
2015/10/20,19.0,8,1,0,1,8,1,75,8,1,12.41,8,1,10.0,8,1,1.9,8,1
2015/10/21,17.2,8,1,0,1,8,1,71,8,1,9.92,8,1,10.0,8,1,2.4,8,1
2015/10/22,17.4,8,1,0,1,8,1,73,8,1,13.60,8,1,4.8,8,1,2.4,8,1
2015/10/23,17.9,8,1,0.0,0,8,1,71,8,1,8.21,8,1,10.0,8,1,2.0,8,1
2015/10/24,19.0,8,1,0,1,8,1,73,8,1,13.18,8,1,4.0,8,1,2.3,8,1
2015/10/25,16.1,8,1,0,1,8,1,32,8,1,16.90,8,1,0.0,8,1,5.7,8,1
2015/10/26,15.5,8,1,0,1,8,1,46,8,1,16.13,8,1,1.8,8,1,3.1,8,1
2015/10/27,18.3,8,1,0,1,8,1,67,8,1,14.95,8,1,5.5,8,1,4.1,8,1
2015/10/28,20.8,8,1,0.0,0,8,1,66,8,1,14.34,8,1,5.8,8,1,2.7,8,1
2015/10/29,17.1,8,1,0.0,0,8,1,68,8,1,6.21,8,1,8.3,8,1,2.3,8,1
2015/10/30,17.1,8,1,0.0,0,8,1,60,8,1,12.00,8,1,8.5,8,1,2.3,8,1
2015/10/31,14.4,8,1,0,1,8,1,61,8,1,4.97,8,1,9.3,8,1,2.6,8,1
2015/11/1,13.1,8,1,0,1,8,1,61,8,1,13.66,8,1,6.0,8,1,1.7,8,1
2015/11/2,12.7,8,1,38.0,0,8,1,90,8,1,1.72,8,1,10.0,8,1,2.6,8,1
2015/11/3,16.2,8,1,0.0,0,8,1,63,8,1,14.40,8,1,4.0,8,1,2.6,8,1
2015/11/4,14.4,8,1,0,1,8,1,64,8,1,14.52,8,1,0.0,8,1,2.0,8,1
2015/11/5,15.1,8,1,0,1,8,1,70,8,1,12.89,8,1,3.8,8,1,2.0,8,1
2015/11/6,16.4,8,1,0,1,8,1,64,8,1,14.14,8,1,0.0,8,1,2.0,8,1
2015/11/7,16.5,8,1,0.0,0,8,1,74,8,1,7.31,8,1,7.8,8,1,2.3,8,1
2015/11/8,15.2,8,1,14.0,0,8,1,93,8,1,1.87,8,1,10.0,8,1,1.5,8,1
2015/11/9,18.2,8,1,1.0,0,8,1,93,8,1,3.88,8,1,10.0,8,1,2.3,8,1
2015/11/10,16.5,8,1,7.5,0,8,1,94,8,1,2.36,8,1,10.0,8,1,2.1,8,1
2015/11/11,14.9,8,1,0.0,0,8,1,58,8,1,11.48,8,1,9.3,8,1,2.2,8,1
2015/11/12,13.4,8,1,0,1,8,1,61,8,1,6.55,8,1,10.0,8,1,2.8,8,1
2015/11/13,13.1,8,1,0.0,0,8,1,69,8,1,8.08,8,1,8.3,8,1,2.3,8,1
2015/11/14,13.0,8,1,17.5,0,8,1,92,8,1,2.60,8,1,10.0,8,1,2.5,8,1
2015/11/15,16.0,8,1,8.5,0,8,1,90,8,1,5.39,8,1,7.0,8,1,1.8,8,1
2015/11/16,17.2,8,1,0.0,0,8,1,72,8,1,10.01,5,1,5.3,8,1,2.4,5,1
2015/11/17,18.5,8,1,3.0,0,8,1,82,8,1,8.47,5,1,9.5,8,1,1.8,5,1
2015/11/18,16.7,8,1,13.0,0,8,1,92,8,1,6.13,8,1,10.0,8,1,2.2,8,1
2015/11/19,14.5,8,1,7.0,0,8,1,73,8,1,11.64,8,1,8.8,8,1,2.8,8,1
2015/11/20,13.7,8,1,0.0,0,8,1,76,8,1,2.70,8,1,8.8,8,1,1.7,8,1
2015/11/21,15.5,8,1,0,1,8,1,64,8,1,10.86,8,1,5.8,8,1,2.3,8,1
2015/11/22,13.1,8,1,0,1,8,1,67,8,1,5.19,8,1,10.0,8,1,2.0,8,1
2015/11/23,12.2,8,1,0.5,0,8,1,84,8,1,1.46,8,1,10.0,8,1,2.6,8,1
2015/11/24,14.3,8,1,2.0,0,8,1,73,8,1,9.58,8,1,5.3,8,1,2.5,8,1
2015/11/25,8.7,8,1,7.0,0,8,1,75,8,1,1.54,8,1,10.0,8,1,3.0,8,1
2015/11/26,8.7,8,1,20.5,0,8,1,91,8,1,4.23,8,1,10.0,8,1,2.9,8,1
2015/11/27,9.9,8,1,0,1,8,1,58,8,1,12.75,8,1,0.3,8,1,2.7,8,1
2015/11/28,9.4,8,1,0,1,8,1,55,8,1,12.05,8,1,0.0,8,1,1.7,8,1
2015/11/29,10.4,8,1,0,1,8,1,58,8,1,10.36,8,1,7.8,8,1,2.0,8,1
2015/11/30,10.0,8,1,0,1,8,1,69,8,1,7.98,8,1,6.5,8,1,1.9,8,1
2015/12/1,10.8,8,1,0,1,8,1,62,8,1,11.81,8,1,2.3,8,1,2.0,8,1
2015/12/2,9.5,8,1,1.0,0,8,1,68,8,1,2.43,8,1,8.0,8,1,2.0,8,1
2015/12/3,10.5,8,1,1.5,0,8,1,88,8,1,1.74,8,1,9.0,8,1,1.7,8,1
2015/12/4,9.9,8,1,0,1,8,1,43,8,1,11.84,8,1,0.3,8,1,4.2,8,1
2015/12/5,9.8,8,1,0,1,8,1,56,8,1,11.62,8,1,1.0,8,1,1.7,8,1
2015/12/6,10.6,8,1,0,1,8,1,43,8,1,8.24,8,1,9.3,8,1,2.6,8,1
2015/12/7,9.2,8,1,0,1,8,1,51,8,1,10.89,8,1,7.5,8,1,2.2,8,1
2015/12/8,8.0,8,1,0.0,0,8,1,60,8,1,6.12,8,1,5.3,8,1,2.4,8,1
2015/12/9,7.5,8,1,0,1,8,1,64,8,1,11.10,8,1,2.5,8,1,1.9,8,1
2015/12/10,8.8,8,1,5.5,0,8,1,69,8,1,6.04,8,1,6.8,8,1,1.5,8,1
2015/12/11,14.7,8,1,64.0,0,8,1,74,8,1,6.98,8,1,7.3,8,1,4.6,8,1
2015/12/12,12.6,8,1,0,1,8,1,54,8,1,9.10,8,1,8.3,8,1,2.7,8,1
2015/12/13,10.2,8,1,1.5,0,8,1,81,8,1,2.59,8,1,10.0,8,1,2.3,8,1
2015/12/14,11.6,8,1,0.0,0,8,1,76,8,1,4.02,8,1,10.0,8,1,2.5,8,1
2015/12/15,11.5,8,1,0,1,8,1,72,8,1,4.43,8,1,9.8,8,1,1.7,8,1
2015/12/16,12.9,8,1,0.0,0,8,1,75,8,1,9.25,8,1,2.5,8,1,1.8,8,1
2015/12/17,10.1,8,1,0.0,0,8,1,43,8,1,5.40,8,1,9.8,8,1,3.2,8,1
2015/12/18,7.8,8,1,0,1,8,1,41,8,1,11.59,8,1,2.0,8,1,3.2,8,1
2015/12/19,7.1,8,1,0,1,8,1,44,8,1,11.64,8,1,0.0,8,1,3.3,8,1
2015/12/20,6.9,8,1,0.0,0,8,1,47,8,1,11.35,8,1,2.5,8,1,1.7,8,1
2015/12/21,8.8,8,1,0,1,8,1,52,8,1,5.83,8,1,7.0,8,1,1.6,8,1
2015/12/22,11.0,8,1,0,1,8,1,42,8,1,11.38,8,1,2.3,8,1,3.4,8,1
2015/12/23,6.8,8,1,4.0,0,8,1,63,8,1,1.48,8,1,9.5,8,1,2.4,8,1
2015/12/24,10.3,8,1,5.0,0,8,1,82,8,1,8.06,8,1,10.0,8,1,2.3,8,1
2015/12/25,10.9,8,1,0.0,0,8,1,58,8,1,9.00,8,1,7.8,8,1,3.2,8,1
2015/12/26,8.5,8,1,0,1,8,1,47,8,1,10.35,8,1,3.3,8,1,2.3,8,1
2015/12/27,7.3,8,1,0,1,8,1,42,8,1,7.61,8,1,4.8,8,1,3.3,8,1
2015/12/28,6.0,8,1,0,1,8,1,37,8,1,11.19,8,1,4.0,8,1,2.4,8,1
2015/12/29,6.3,8,1,0,1,8,1,39,8,1,11.64,8,1,0.0,8,1,2.5,8,1
2015/12/30,7.2,8,1,0.0,0,8,1,40,8,1,10.81,8,1,6.3,8,1,2.3,8,1
2015/12/31,6.6,8,1,0,1,8,1,62,8,1,8.48,8,1,6.0,8,1,2.0,8,1
